Unique_ID,Patient_BSN,Age,Gender,Medical_Department,Length_of_Stay,Admission_Day,Admission_Month,Admission_Hour,Day_of_Week,Diagnosis_Code,Treatment_Cost,Height_cm,Weight_kg,BMI,Previous_Admissions_Count,Insurance_Level,Systolic_BP,Diastolic_BP,Heart_Rate,Temperature_C,Respiratory_Rate,Oxygen_Saturation,Blood_Glucose,Cholesterol_Total,Cholesterol_LDL,Cholesterol_HDL,Hemoglobin,White_Blood_Cell_Count,Platelet_Count,Creatinine_Level,Liver_Enzyme_ALT,Medication_Count,Lab_Test_Count,Imaging_Study_Count,Surgery_Count,ICU_Days,Physical_Therapy_Sessions,Rehabilitation_Sessions,Pain_Score_Admission,Pain_Score_Discharge,Complication_Score,Readmission_Risk_Score,Treatment_Success_Score,Patient_Satisfaction,Staff_Satisfaction,Blood_Transfusion_Units,Number_of_Visitors,Follow_up_Appointments,Room_Type,Waiting_Time_Minutes,ER_Time_Minutes,Emergency_Level,ICU_Need,PT_Need,Transfusion_Need
576,675581,56,1,3,2,3,8,5,2,3,5374,161,60,23,1,3,101,84,88,36,10,100,109,137,134,54,17,7273,299694,1,20,4,6,1,1,2,4,1,7,6,0,61,100,89,53,1,1,2,3,38,39,2,1,0,0
577,178781,66,0,5,5,26,8,19,1,1,5803,162,73,31,0,1,124,69,88,37,11,100,119,161,153,62,16,5746,230263,2,40,4,7,2,1,2,0,2,5,2,2,75,63,100,94,2,5,2,2,56,62,1,0,0,1
578,291475,70,0,5,9,17,10,4,2,5,5517,167,82,15,1,3,129,98,76,36,12,95,95,162,95,20,13,8511,236074,1,28,1,5,2,0,2,1,0,8,8,1,25,83,68,86,0,3,1,1,32,58,1,1,1,1
579,260196,39,0,5,3,11,5,0,5,4,4673,169,70,20,0,4,102,80,100,37,20,96,60,208,130,41,14,4000,105210,0,10,4,3,2,0,3,3,0,7,5,3,55,72,100,65,1,3,2,3,48,77,3,1,1,0
580,326507,71,1,2,2,28,2,8,2,3,4944,174,71,28,0,2,122,60,73,38,17,96,95,201,134,36,15,7290,275191,0,30,2,5,2,0,1,1,0,4,4,2,22,76,93,100,0,2,1,3,29,30,2,1,0,1
581,406063,59,1,4,1,15,1,7,6,3,4147,171,57,33,0,2,100,83,61,37,18,100,84,183,143,46,14,7686,324597,1,37,3,2,1,0,3,3,0,5,2,0,59,100,94,58,3,1,0,3,35,39,1,0,0,1
582,864121,66,1,5,7,28,3,3,3,4,4577,170,77,23,2,3,116,89,94,38,14,95,100,161,119,61,12,6772,354548,0,14,5,5,2,2,3,1,1,7,7,1,34,84,35,77,0,4,2,2,19,47,1,1,0,0
583,876665,55,0,4,8,25,10,1,1,1,2401,167,88,21,1,2,117,87,79,35,13,98,96,224,126,64,11,7699,285088,0,13,3,2,1,0,0,2,2,5,2,1,45,87,54,73,1,2,3,3,40,121,1,0,1,0
584,790607,72,1,3,6,8,12,4,5,5,5081,171,61,22,1,4,126,85,85,35,13,97,116,196,115,35,15,5682,288559,1,14,2,5,2,2,2,6,0,3,2,2,57,74,60,68,0,7,2,3,21,61,1,1,0,0
585,221172,58,0,5,6,5,5,12,5,3,5866,166,64,29,1,1,118,71,73,37,15,100,120,151,117,58,13,7398,320013,0,33,2,7,1,0,2,4,1,5,4,2,60,59,100,89,1,5,2,1,21,38,2,0,1,0
586,456902,66,1,4,1,4,11,11,7,5,4598,184,69,20,0,1,104,83,81,36,17,92,81,159,79,49,14,10547,310009,1,40,4,3,0,1,0,3,0,10,9,0,32,100,88,68,0,0,0,1,62,86,2,1,0,1
587,584963,50,1,5,1,26,4,13,6,5,2195,166,79,28,1,2,135,79,81,36,17,96,82,170,111,45,13,5638,300368,1,12,4,7,3,1,2,3,0,4,4,1,64,100,75,88,0,2,2,1,22,53,1,1,0,0
588,555968,55,0,3,4,18,7,10,2,1,7428,179,81,24,1,4,94,72,94,35,15,95,92,173,78,47,11,6430,273270,2,21,2,3,3,1,2,3,2,4,1,2,50,69,66,79,0,2,2,3,13,51,2,1,1,0
589,418717,53,1,4,4,25,8,18,4,4,5410,176,105,15,0,2,111,76,69,35,11,99,125,195,137,47,14,7096,228628,0,29,2,6,1,0,5,3,2,8,6,2,90,68,61,100,0,5,2,1,43,14,1,1,0,1
590,159101,47,1,5,9,22,4,5,2,5,500,161,55,25,0,3,129,73,73,37,15,94,69,190,130,58,14,5826,265732,2,42,2,2,1,0,3,1,0,4,1,2,21,60,52,86,0,5,1,3,29,56,1,1,1,0
591,595972,59,0,1,6,12,3,14,7,5,7675,174,69,21,0,1,120,100,77,35,14,93,88,222,103,57,15,7991,190806,1,36,6,5,2,1,1,2,0,3,1,1,75,91,89,71,0,2,3,1,48,93,1,0,0,1
592,388790,60,1,2,6,20,12,9,6,1,6994,165,81,17,0,3,111,82,73,35,13,97,69,153,85,35,11,6430,266428,1,32,0,1,1,0,0,2,2,4,3,1,90,93,100,53,1,9,2,2,36,86,1,0,1,0
593,990617,44,1,3,5,2,2,4,3,5,6775,164,67,20,1,4,122,91,69,36,17,98,80,179,124,44,9,7655,234523,1,35,0,2,1,1,3,0,1,5,4,2,33,82,100,81,0,0,2,3,38,85,3,1,0,0
594,647337,73,0,3,5,23,12,23,3,3,5250,167,84,19,1,1,138,66,72,38,20,98,83,182,136,40,14,8066,112792,2,10,3,4,0,0,0,1,0,5,2,1,34,77,80,76,1,1,1,2,39,43,2,1,0,0
595,834965,54,0,2,1,2,6,21,1,4,3609,157,95,21,0,3,112,65,76,36,12,98,106,195,100,43,12,6750,287014,0,12,2,1,2,2,0,0,0,9,8,0,68,89,35,98,1,6,1,2,11,66,1,0,0,0
596,460260,31,1,4,7,20,1,19,4,1,3444,162,75,20,0,4,130,69,84,37,22,99,93,150,130,76,13,7313,164099,2,10,0,7,1,1,2,0,1,6,5,2,68,62,65,69,1,1,1,2,18,27,1,0,1,1
597,983811,67,1,1,1,23,2,9,4,2,3638,168,78,21,0,1,110,74,76,37,21,94,90,169,100,60,15,9217,204356,2,10,2,3,0,0,1,2,1,5,3,2,67,59,57,36,0,0,3,1,12,83,1,0,0,0
598,692673,68,1,5,4,17,11,22,6,5,6253,171,62,28,0,3,133,88,63,37,11,97,111,216,119,44,16,4837,279183,0,20,5,5,3,0,2,0,0,5,2,2,57,68,66,70,2,4,1,1,62,15,1,1,0,1
599,750419,64,1,1,6,30,6,14,3,2,5913,165,83,22,2,3,124,89,77,37,17,97,109,171,119,46,14,8683,259229,1,30,0,2,2,1,2,3,1,6,4,2,58,100,37,71,2,3,0,2,75,49,1,0,0,0
600,533374,53,1,4,11,19,2,11,4,4,7704,173,87,22,0,2,143,83,67,35,16,99,111,255,111,59,16,8381,268548,2,10,2,5,1,1,0,2,1,4,4,2,58,52,51,72,0,3,1,1,33,49,1,1,1,1
601,820777,56,0,4,4,17,8,20,2,5,4140,170,73,23,1,3,101,61,66,37,13,95,83,213,117,33,12,7545,294445,0,19,2,3,3,0,1,4,0,9,9,3,28,96,51,94,0,6,1,3,0,69,2,0,0,0
602,647577,67,0,5,9,6,8,18,3,3,4717,152,70,24,1,1,128,80,55,35,10,97,86,178,111,47,13,7956,249406,0,41,3,4,2,1,0,1,1,7,5,1,44,83,65,78,0,3,3,3,47,54,2,1,1,1
603,472370,78,0,3,2,17,7,11,7,2,4866,153,86,22,0,2,137,85,75,36,11,97,86,184,87,47,13,7441,318523,0,26,0,2,1,2,0,2,1,6,4,2,89,64,79,100,1,7,2,2,42,119,1,1,1,0
604,987225,47,0,4,3,23,6,13,5,4,2893,167,46,25,0,1,118,80,84,36,16,93,109,255,99,52,15,8294,200040,1,18,1,6,2,1,0,0,0,5,2,2,62,73,78,95,1,3,2,3,46,33,2,1,0,0
605,371967,48,1,5,7,18,6,21,4,5,1675,163,60,31,0,3,110,78,77,39,13,98,76,197,112,42,14,7913,371436,0,23,2,6,2,1,5,4,1,7,4,0,41,78,57,71,1,0,1,3,6,45,1,0,0,0
606,291232,67,1,2,5,19,6,1,2,3,5221,169,75,20,0,1,104,82,57,37,18,95,89,192,123,45,14,8393,252731,2,28,4,4,2,1,0,2,2,8,6,3,43,72,66,89,0,6,2,3,0,29,2,0,1,1
607,404119,51,0,4,8,30,5,13,4,3,5196,175,56,24,0,4,91,104,68,37,13,99,93,231,105,45,13,9223,297685,1,36,3,8,1,0,1,0,1,5,4,1,27,90,98,100,1,3,4,3,15,84,1,1,1,0
608,109540,49,1,3,3,7,4,11,3,5,7105,173,67,15,2,1,136,66,62,38,13,98,103,219,144,54,15,5830,144136,0,29,3,6,1,1,1,2,2,1,1,3,54,81,83,91,1,4,1,3,14,87,2,0,0,0
609,640652,37,0,1,7,24,2,12,3,3,1308,179,71,15,0,1,115,74,62,37,15,96,60,181,110,37,14,6230,228899,0,42,2,3,2,0,0,0,1,4,1,1,14,88,70,76,0,3,1,1,0,60,1,0,1,0
610,497827,51,1,1,6,18,9,5,7,6,4324,166,87,25,0,2,134,88,72,36,17,99,101,225,109,64,13,5750,316211,0,43,2,2,0,1,3,2,1,6,5,1,46,73,85,63,1,3,2,3,38,17,2,0,1,0
611,651951,68,0,5,1,2,9,9,5,5,5821,170,82,28,0,3,114,74,73,36,11,95,112,175,83,47,14,9054,263748,0,23,0,4,3,1,1,1,0,2,0,2,30,81,66,72,0,2,1,3,36,69,2,0,1,0
612,151991,55,0,3,6,16,6,3,5,1,4719,173,86,28,0,1,96,96,68,38,16,96,94,158,136,49,16,5619,290596,0,40,0,7,0,0,2,4,0,5,5,2,37,47,60,73,1,0,3,1,55,29,1,0,1,1
613,288751,45,1,5,2,18,7,9,6,6,8850,163,77,19,0,2,116,100,66,36,22,96,87,221,108,44,11,8272,253876,2,19,4,0,3,0,1,0,0,10,7,1,23,62,76,80,1,1,5,3,17,54,2,1,0,1
614,466326,63,1,3,4,3,11,11,5,3,4515,149,59,24,0,2,90,78,82,36,10,98,78,169,137,31,13,7228,272470,0,17,1,4,1,1,0,4,0,4,1,1,72,100,42,71,0,8,1,3,17,75,2,1,0,0
615,786337,59,0,2,2,9,2,18,5,5,9750,173,45,22,1,3,135,88,84,38,16,98,125,190,93,46,15,7449,220800,0,16,2,2,0,3,2,8,0,4,4,1,58,96,54,100,1,2,3,3,18,80,1,1,1,1
616,718992,56,1,4,8,21,2,10,5,6,4470,178,72,23,1,1,133,83,86,37,16,100,117,238,105,38,12,8211,291501,2,14,3,6,1,0,0,3,0,7,5,0,71,80,81,88,2,2,1,3,38,71,3,0,1,0
617,149115,77,0,3,4,14,8,19,2,4,940,172,73,20,0,1,117,85,68,36,18,94,103,147,93,61,13,6071,120211,0,20,0,5,2,1,2,0,1,4,4,2,39,81,97,100,2,1,4,2,42,93,1,1,0,0
618,453151,60,0,3,8,15,3,19,2,3,500,170,72,29,1,1,128,79,62,37,15,94,102,220,116,48,14,5562,212735,1,12,5,4,1,0,0,0,0,4,4,0,31,55,60,74,0,2,1,1,43,105,2,1,1,1
619,843583,71,0,4,3,21,9,5,2,2,5591,159,59,17,2,1,133,78,88,35,17,98,84,150,105,48,11,5208,275146,0,10,4,7,1,0,2,2,0,6,3,1,50,74,79,85,0,3,2,3,64,107,1,0,0,0
620,291962,70,0,4,4,22,4,16,3,2,3476,173,42,28,1,4,118,69,67,35,14,100,120,187,101,62,14,7373,238653,0,26,0,2,2,2,0,3,1,6,4,1,76,65,63,48,0,0,0,3,40,88,2,1,1,0
621,821747,46,0,3,2,21,11,21,6,6,8352,170,57,22,0,1,117,83,77,36,13,94,92,254,142,58,13,6153,171693,0,17,3,4,3,0,0,4,0,3,0,0,28,84,100,72,2,5,1,3,17,67,4,1,1,1
622,249143,48,1,3,1,4,12,19,7,5,3821,164,78,29,0,4,100,67,79,36,16,96,121,184,122,63,10,8057,208357,0,28,3,6,0,0,0,2,0,2,1,1,56,98,73,64,1,2,1,3,39,130,1,1,1,0
623,814635,59,0,3,8,24,2,7,6,4,4991,166,63,24,1,3,118,74,64,36,15,100,118,197,127,65,10,4439,227286,0,33,3,4,0,1,1,2,2,6,3,1,71,91,88,93,1,4,0,2,18,75,1,1,0,1
624,636226,68,0,3,3,27,2,12,4,2,9042,180,66,23,0,3,110,67,74,37,16,97,113,208,94,57,16,5593,213055,2,10,1,4,0,0,0,1,0,7,4,1,45,99,51,100,0,5,3,2,20,88,2,1,1,0
625,453824,52,0,5,6,3,6,19,7,4,6909,161,68,23,0,2,111,72,72,35,12,94,96,187,110,47,12,4062,208098,1,25,4,3,0,0,0,0,0,4,2,2,80,82,80,80,0,4,2,2,52,16,1,0,1,1
626,104000,53,0,3,5,15,7,13,5,4,6319,169,89,19,1,2,110,74,86,37,17,98,120,236,120,52,12,8106,183790,2,25,2,4,2,0,1,2,0,4,4,2,40,72,62,63,0,1,0,3,17,31,1,1,1,1
627,825948,62,0,2,4,23,1,3,2,6,601,188,91,21,0,3,129,80,88,38,15,96,93,135,110,41,12,8086,233351,0,28,2,4,1,0,0,0,0,4,1,0,29,56,100,85,0,2,4,1,19,35,2,1,1,0
628,987474,74,1,1,8,6,12,0,2,1,4555,184,94,29,1,2,124,85,63,37,12,94,87,183,113,39,11,5656,203526,0,22,0,4,1,0,0,0,0,6,3,2,62,83,54,83,1,5,2,1,0,13,2,1,1,1
629,455754,52,0,2,7,21,1,3,2,6,10922,171,74,22,2,3,108,93,78,37,12,94,97,218,157,49,15,7610,157331,0,22,6,5,4,1,0,0,0,5,5,0,71,89,100,79,3,0,1,2,0,65,1,0,0,1
630,351492,57,0,2,5,11,11,3,6,4,2156,171,63,23,0,3,118,80,83,37,20,92,109,207,120,76,13,8887,260261,0,13,5,2,3,0,0,0,0,7,5,1,75,70,58,70,1,5,1,2,41,25,3,1,0,1
631,990123,52,0,1,4,25,2,5,6,2,7153,179,64,22,2,4,122,76,78,37,18,96,89,206,113,45,12,6988,293822,0,33,0,8,2,0,1,0,0,7,6,3,45,68,74,77,3,7,0,3,0,49,1,0,0,0
632,599522,63,0,1,1,14,8,16,6,5,10225,157,89,21,3,1,104,79,83,36,19,94,109,194,102,49,16,4546,235162,0,26,3,3,0,0,3,1,0,3,2,0,23,90,49,85,0,3,2,3,23,65,3,1,0,0
633,591072,49,0,4,4,19,8,1,4,3,8621,171,73,20,2,2,130,85,70,35,20,98,125,159,129,51,14,9810,282066,0,10,3,2,1,0,0,3,1,5,2,2,42,100,94,100,2,0,2,2,10,47,1,1,0,1
634,138304,66,1,1,4,7,11,10,4,3,4883,173,57,27,0,2,114,76,84,37,15,97,129,191,116,59,16,8480,180278,2,18,0,6,2,1,0,0,0,9,9,2,64,88,88,91,1,3,2,1,14,130,2,1,0,0
635,604999,54,1,1,7,27,8,21,4,3,4000,180,69,18,2,4,122,75,75,37,13,98,107,150,129,50,11,7258,298464,0,28,3,0,2,0,0,2,3,3,3,3,38,85,76,90,0,7,2,3,0,36,2,1,1,1
636,431593,50,1,3,1,2,12,8,5,5,2434,165,68,20,0,4,91,78,86,35,18,96,70,189,123,49,17,6640,196484,0,30,5,5,3,0,3,3,2,4,4,1,81,100,71,41,1,1,0,2,20,106,2,1,0,1
637,707274,59,0,5,3,11,1,12,4,1,6301,182,68,28,1,1,117,74,56,39,15,92,89,186,94,44,12,6308,202881,1,10,2,1,2,0,0,5,1,8,8,2,53,99,95,75,0,4,0,1,34,68,1,0,0,0
638,251836,71,1,1,9,15,9,6,4,2,4347,188,97,18,0,2,121,64,82,35,18,99,91,174,102,58,12,7028,216867,2,27,5,3,4,2,0,3,0,8,6,0,41,85,100,100,1,4,0,3,21,21,1,1,1,1
639,208940,77,0,4,1,30,7,18,7,1,4265,192,72,23,1,4,115,89,89,39,20,97,98,244,135,52,16,7485,218908,1,27,4,0,1,1,0,5,0,7,7,3,68,86,37,61,1,0,1,3,55,59,2,1,0,1
640,924926,52,1,1,10,5,2,22,7,3,4273,161,52,22,0,3,128,71,71,37,15,93,81,170,91,61,14,4890,228341,1,22,3,5,2,2,0,0,2,5,4,0,45,86,63,100,1,2,1,2,41,53,1,1,1,1
641,365517,70,0,3,8,27,2,7,6,3,8643,171,53,22,1,4,152,88,81,38,17,96,98,156,95,53,15,7090,178832,2,27,1,3,3,0,2,3,3,3,2,0,100,93,59,69,3,2,1,2,61,158,2,0,0,0
642,767521,64,1,2,9,13,10,17,6,2,4615,158,40,23,0,2,124,80,85,36,21,94,71,279,86,52,15,6910,239098,0,31,0,3,1,2,3,3,0,3,2,1,40,69,90,48,2,4,4,1,69,23,3,0,0,0
643,721820,57,1,5,3,17,10,20,3,5,2359,168,72,25,1,1,141,88,70,38,14,97,111,194,97,30,14,8456,193452,2,22,2,5,2,2,3,6,2,3,0,2,8,100,57,64,0,2,3,2,19,101,1,0,0,0
644,979090,64,0,3,1,19,8,9,7,6,5788,180,83,22,0,3,90,83,88,37,12,95,103,201,129,48,14,7005,331082,0,23,2,2,0,3,5,5,0,5,5,1,58,91,65,83,0,1,1,2,20,58,1,1,1,0
645,485777,69,0,4,8,18,2,6,7,4,5317,194,58,22,1,3,130,71,88,36,15,96,103,209,81,39,14,6540,268318,3,40,1,6,2,2,1,2,2,5,3,3,63,66,53,66,0,4,4,2,33,83,3,1,1,0
646,724674,65,1,4,6,23,4,20,6,3,6359,181,79,30,0,4,119,79,58,36,16,94,132,196,105,52,15,6163,278442,2,26,3,5,0,2,0,1,2,10,9,2,44,100,63,81,0,4,1,2,30,29,1,1,0,1
647,651638,57,1,2,3,27,1,8,6,1,4647,157,80,15,0,2,126,63,78,36,14,98,115,220,95,60,14,9901,261902,0,29,5,3,2,1,3,5,1,4,4,1,26,58,57,66,0,3,3,3,8,10,2,0,1,1
648,717296,82,1,3,5,16,1,0,3,5,6265,164,77,17,1,3,123,73,71,37,12,95,60,177,121,36,14,6557,336215,0,29,1,5,2,0,0,0,1,2,1,0,31,91,56,83,1,2,0,3,14,70,2,0,1,0
649,980729,67,0,3,1,28,6,16,5,6,6190,166,72,23,1,1,152,92,85,37,14,98,106,197,103,40,18,7565,197577,0,11,1,3,1,1,0,2,0,4,2,0,48,78,65,63,3,4,2,1,21,58,2,1,0,1
650,649639,57,1,1,12,10,3,23,5,3,4988,178,91,23,0,4,116,81,68,36,17,97,106,156,96,56,14,6233,255083,0,10,6,3,1,0,0,2,2,9,7,2,20,73,82,73,0,1,1,3,1,40,1,0,0,0
651,712956,61,0,2,6,13,2,21,2,4,7233,183,82,23,0,4,93,76,86,38,18,96,60,187,97,55,16,7038,319873,0,34,3,4,2,1,4,1,0,3,3,3,50,83,61,58,2,2,1,2,15,56,1,0,1,1
652,738873,72,1,2,4,5,11,23,5,4,7476,159,75,26,0,2,110,74,55,36,15,98,117,171,140,39,16,9066,318521,0,27,3,6,0,0,2,0,0,7,5,1,43,60,61,79,0,2,2,2,0,84,1,1,0,1
653,437497,47,0,3,4,17,6,19,4,6,4286,155,81,26,1,4,141,68,80,37,13,97,82,237,111,32,17,7831,171074,0,10,2,7,2,1,0,0,1,7,7,1,59,82,44,60,1,5,3,2,47,33,1,1,1,1
654,307869,51,1,2,6,6,10,19,3,6,6553,162,77,23,0,1,120,63,83,36,18,98,118,197,85,46,13,9131,218931,1,31,0,5,0,0,2,4,0,4,4,0,26,64,47,81,2,2,2,3,22,67,2,1,1,1
655,165953,44,0,1,3,10,10,7,1,4,6795,190,41,18,1,4,119,78,79,36,13,96,131,266,105,54,13,9266,274395,1,24,4,8,2,0,0,5,1,4,2,3,39,92,64,77,0,4,4,1,25,75,1,1,0,0
656,943890,39,0,3,5,23,1,5,5,3,6796,178,71,26,2,1,119,87,75,37,13,97,91,159,123,34,16,7871,314099,0,33,1,7,0,0,4,5,0,6,6,1,37,72,78,89,0,4,0,1,29,70,1,0,0,0
657,600328,59,0,5,4,23,9,2,4,4,8489,165,83,23,2,4,101,74,71,35,16,99,119,224,95,30,14,7070,207675,2,13,1,6,2,2,3,1,0,7,5,2,27,87,90,84,1,3,2,1,14,39,1,1,0,0
658,906790,63,0,3,11,20,3,7,2,2,3238,175,76,27,0,2,109,81,79,36,13,94,83,200,69,50,10,8664,334351,0,43,1,4,3,1,3,1,1,10,10,2,59,82,92,100,0,0,2,1,36,62,3,0,0,0
659,103267,52,0,1,6,23,3,4,3,1,4520,160,69,23,1,1,136,84,73,37,16,93,100,169,103,46,17,7997,198236,1,36,2,0,2,1,1,1,2,5,2,0,38,74,53,71,2,1,0,3,46,88,2,0,0,1
660,182745,57,1,1,3,1,12,0,7,4,4019,160,80,24,0,2,110,68,78,36,16,95,106,164,114,60,15,7079,263737,1,30,6,4,1,1,0,1,0,2,0,2,32,70,95,91,1,2,1,3,27,60,3,0,1,1
661,976020,63,1,2,8,9,9,2,1,1,4564,175,53,26,1,1,107,87,79,36,11,96,101,198,122,56,14,7999,273323,2,22,1,1,1,1,2,4,0,5,2,1,70,56,85,80,2,0,0,2,46,63,4,1,0,0
662,924945,44,1,3,1,5,10,9,1,5,7002,171,67,32,1,2,119,70,69,35,19,94,93,261,112,61,14,9249,161847,0,41,0,4,1,1,5,3,1,4,4,1,75,73,97,86,0,2,2,2,49,70,3,0,1,1
663,257164,68,1,3,7,14,6,22,4,1,10260,160,54,26,1,2,122,82,74,36,13,98,104,193,101,50,16,8034,207097,1,42,2,0,2,1,2,4,2,8,6,1,34,100,63,67,0,2,3,2,16,37,2,1,0,0
664,635626,68,1,2,4,3,9,1,6,5,6032,182,86,24,2,1,132,77,95,36,16,99,63,102,90,44,13,6202,219330,2,21,2,6,1,0,2,3,1,7,4,2,63,74,100,85,0,1,1,3,3,27,1,1,0,0
665,231484,45,0,5,1,24,10,23,6,4,6224,182,93,17,2,3,112,70,94,35,14,100,103,192,107,42,13,5454,328312,0,26,6,2,1,1,0,5,0,5,4,2,14,79,71,68,0,3,2,3,20,60,2,0,0,0
666,631831,74,1,5,6,18,12,16,1,4,3514,182,78,24,0,2,114,84,55,38,15,93,79,159,82,43,16,6854,184084,1,22,1,5,1,0,2,4,1,3,2,1,84,41,48,93,0,2,2,3,14,89,1,0,0,1
667,992323,53,1,2,5,30,1,21,5,6,3085,178,62,25,1,4,97,72,93,36,14,98,80,172,125,51,14,7063,319743,0,14,1,2,2,0,0,0,1,6,5,2,79,73,64,94,1,0,3,1,7,66,2,1,0,1
668,160692,54,0,3,11,10,9,12,5,6,3924,162,40,22,0,1,115,87,68,37,15,98,136,131,121,46,11,6611,238546,2,28,1,5,0,3,0,0,0,4,2,3,71,89,100,61,0,1,0,2,74,82,2,1,0,1
669,320156,72,1,1,1,22,6,16,3,5,7235,163,90,24,2,3,132,77,51,35,16,98,112,180,118,33,15,7129,214121,0,12,1,6,1,1,0,3,1,5,4,1,36,99,64,92,1,4,2,1,51,29,2,0,1,1
670,323992,57,1,3,6,24,10,11,1,6,3575,182,66,26,1,1,142,71,64,36,15,97,99,232,107,35,9,5321,323284,0,46,4,2,2,1,0,0,0,1,0,3,53,54,63,64,0,4,2,3,60,54,3,0,1,0
671,616771,73,1,1,1,12,3,18,2,5,4953,171,94,20,1,4,128,82,55,36,17,97,104,270,88,48,13,7360,181822,0,10,1,4,1,0,2,0,0,5,4,1,51,97,75,58,1,6,3,3,58,27,1,1,0,0
672,930857,68,1,5,4,23,4,5,1,5,4025,166,64,24,0,3,110,68,83,37,15,99,114,203,84,45,12,7803,298413,2,19,3,5,0,2,1,4,1,7,6,2,66,63,91,82,0,2,4,3,5,67,1,0,1,0
673,663044,49,1,1,8,14,7,5,2,5,4981,169,49,27,0,1,123,67,83,38,11,96,110,202,81,39,12,8127,295307,1,34,4,5,1,1,3,2,1,7,6,1,49,88,85,100,1,3,1,3,17,126,3,1,0,1
674,643176,70,1,5,4,6,4,11,5,2,5884,171,54,24,1,2,150,60,76,37,15,95,123,207,103,60,12,9649,251344,0,25,0,2,2,2,0,2,0,3,1,0,43,82,100,52,0,2,2,3,25,57,1,1,0,1
675,791095,60,1,5,3,13,8,5,2,6,4055,160,83,23,2,1,108,66,78,38,16,95,78,144,110,70,14,6066,228415,0,35,2,5,1,0,0,2,1,6,4,3,48,71,85,92,0,3,1,2,24,46,1,0,0,1
676,933727,74,0,5,6,1,9,19,3,4,3739,167,57,24,1,3,116,71,67,37,20,99,67,161,123,60,14,5267,279970,1,22,4,7,2,1,0,0,1,4,1,2,85,89,53,100,0,5,2,2,45,25,1,0,0,1
677,214352,41,0,1,7,3,5,6,6,4,7108,177,46,20,1,3,124,94,75,36,22,100,83,171,86,57,14,6456,259134,0,29,3,6,1,0,1,1,0,9,6,1,43,91,98,93,0,3,2,1,0,80,1,0,1,0
678,969474,67,1,2,1,3,7,8,1,1,5578,153,48,24,0,1,123,73,74,36,12,95,115,188,110,61,10,7105,292017,1,27,3,4,2,2,3,2,2,9,8,1,71,91,65,76,1,4,3,1,0,80,1,1,0,0
679,185999,72,1,2,2,20,4,22,4,4,6813,180,76,21,1,1,130,65,64,35,16,97,80,174,126,51,9,4000,232977,1,25,2,2,1,1,0,1,0,7,6,2,71,69,41,75,0,1,1,3,8,99,2,0,1,0
680,117955,53,1,2,4,13,5,13,5,1,6333,174,80,21,0,2,127,81,86,36,15,94,112,148,119,39,14,6326,319676,1,10,1,3,2,1,2,2,0,7,7,3,70,85,70,66,2,2,2,1,0,69,1,0,1,1
681,924273,53,1,3,6,8,12,22,7,1,4569,159,69,35,1,2,96,92,69,36,14,97,142,178,74,50,14,7540,215974,0,10,4,4,1,0,0,0,2,7,4,1,0,86,71,80,1,7,1,1,71,87,1,1,1,1
682,170640,69,1,4,6,28,4,22,3,2,10052,159,58,19,1,2,145,85,83,39,19,99,107,175,96,41,13,8299,338261,1,21,1,6,0,0,1,0,1,8,6,1,100,61,81,66,1,3,2,3,52,10,1,1,1,1
683,296582,60,0,2,7,13,10,4,5,3,5305,149,87,15,1,4,129,71,83,37,15,97,110,172,116,50,15,4736,171030,2,28,1,6,1,0,0,4,1,2,1,1,46,69,61,84,1,2,3,1,40,40,2,1,0,1
684,844086,44,0,3,7,18,11,5,3,1,7549,162,79,29,0,1,128,83,65,37,12,96,105,208,104,77,11,10006,252785,0,28,2,5,2,1,3,1,0,4,2,3,66,69,96,77,0,4,1,3,45,59,1,0,1,0
685,500573,52,0,3,3,8,2,11,7,3,3306,170,41,32,0,3,124,91,74,35,14,94,71,186,88,52,11,5568,230886,0,38,3,5,4,0,1,0,2,4,4,3,34,94,58,84,0,5,1,2,39,29,1,1,1,0
686,525695,65,1,3,1,18,11,21,3,6,4777,174,72,16,0,2,126,83,97,37,12,97,94,212,85,49,12,5434,178946,1,38,1,8,4,2,0,0,2,2,1,1,63,62,84,99,1,2,0,2,27,44,1,1,0,0
687,161476,67,1,1,7,5,7,21,6,4,6580,162,97,25,0,1,160,85,72,37,16,97,114,193,121,50,13,9281,184139,1,27,5,3,1,1,0,2,0,6,6,0,61,60,56,76,1,0,2,1,38,119,1,0,1,0
688,406955,70,1,5,7,5,1,20,3,3,5924,175,74,25,0,3,107,91,71,36,15,96,86,178,80,48,14,6587,299320,0,28,0,4,1,2,0,3,1,10,7,2,63,92,63,51,2,4,2,3,21,54,1,0,0,1
689,267280,50,0,3,2,9,6,9,6,1,4382,164,51,19,1,3,117,72,76,35,16,92,119,148,128,35,12,8684,254260,1,29,1,5,3,2,0,2,2,3,2,2,85,79,90,97,1,7,1,1,22,37,3,0,1,0
690,775510,68,0,1,1,29,8,14,5,4,6390,172,71,31,1,3,92,65,68,38,18,97,113,141,131,43,12,6353,314899,0,26,0,7,3,1,4,2,0,5,4,2,34,100,93,80,0,1,1,1,5,52,1,0,0,0
691,695468,64,0,3,2,2,10,3,2,4,5143,165,48,26,0,2,127,85,71,37,19,96,93,160,90,44,13,8782,196822,1,27,5,3,2,1,0,0,3,5,3,2,67,89,100,99,2,1,0,1,0,57,1,1,0,1
